Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Meter ID,Substation,Feeder,Latitude,Longitude,City,Region
,21294.367,22604.367,19388.922,20645.453,22176.572,1334.449,1355.0,18277.32,921.0,0.0,0.0,243.0,0.0,0.0,1256.531,0.0,0.0,-2.0,-8.398,0.0,-1397.0,1502.937,0.0,0.0,28.182,1531.119,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4516.0,15750.632,497.0,16247.0,632.0,0.0,90.0,28.2,43.13,,,,,,,
,21274.74,22530.74,19482.935,20740.657,22160.674,1294.78,1338.0,19123.0,920.0,0.0,0.0,243.0,0.0,0.0,1257.722,0.0,0.0,-2.0,-5.065,0.0,-2134.0,1395.687,0.0,0.0,24.33,1420.017,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4516.0,15616.927,515.667,16132.0,594.0,0.0,91.5,28.2,44.74,,,,,,,
,21572.908,22802.908,19825.935,21031.797,22427.276,1314.378,1337.0,19448.0,920.0,0.0,0.0,243.0,0.0,0.0,1205.862,0.0,0.0,-2.0,-5.065,0.0,-2115.0,1369.647,0.0,0.0,25.832,1395.479,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4516.0,15390.362,514.9,15905.0,262.0,0.0,93.9,28.2,47.54,,,,,,,
,22091.071,23302.071,20650.935,21470.298,22826.927,1330.996,1377.0,19389.0,920.0,0.0,0.0,243.0,0.0,0.0,819.364,0.0,0.0,-2.0,-5.065,0.0,-1271.0,1345.99,0.0,0.0,10.639,1356.629,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4366.667,15279.662,499.0,15778.0,662.0,0.0,95.1,28.2,50.63,,,,,,,
,23370.792,24578.792,22210.935,22961.701,24265.02,1368.361,1412.0,19822.0,920.0,0.0,0.0,547.0,0.0,0.0,750.766,0.0,0.0,-2.0,-5.065,0.0,-483.0,1262.412,20.538,0.0,20.369,1303.319,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4356.0,15124.828,499.0,15623.0,828.0,0.0,95.1,28.2,53.13,,,,,,,
,24213.539,25817.539,23088.068,23941.903,25549.3,1359.53,1417.0,20058.0,920.0,0.0,0.0,604.0,114.0,0.0,853.835,0.0,0.0,-2.0,-4.932,0.0,-18.0,1165.499,411.735,0.259,29.904,1607.397,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4178.667,15150.31,499.0,15649.0,31.0,0.0,95.1,28.2,54.44,,,,,,,
,24887.889,27082.889,23308.602,24249.402,26830.654,1428.095,1397.0,20225.0,920.0,0.0,0.0,602.0,192.0,0.0,940.8,0.0,0.0,-2.0,-8.398,0.0,-17.0,1265.383,1192.885,92.299,30.685,2581.252,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,15012.322,486.333,15498.0,656.0,0.0,94.5,28.2,54.14,,,,,,,
,24702.817,27435.817,22889.848,23852.666,27146.798,1425.678,1428.0,19740.78,920.0,0.0,0.0,513.0,310.0,0.0,962.818,0.0,0.0,-2.0,-4.932,0.0,-15.0,1396.777,1565.391,303.019,28.945,3294.132,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14918.545,461.0,15379.0,545.0,0.0,94.2,28.2,54.14,,,,,,,
,24354.215,27382.215,22494.935,23510.076,27077.889,1368.1,1395.0,19297.0,920.0,0.0,0.0,421.0,475.0,0.0,1015.141,0.0,0.0,-2.0,-5.065,0.0,-6.0,1458.727,1750.88,327.703,30.503,3567.813,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14795.968,461.0,15256.0,968.0,0.0,93.6,28.2,53.89,,,,,,,
,23949.977,27139.977,22080.201,23128.182,26832.563,1357.994,1404.0,18958.0,920.0,0.0,0.0,333.0,478.0,0.0,1047.98,0.0,0.0,-2.0,-4.799,0.0,-6.0,1564.274,1756.84,350.078,33.189,3704.381,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14604.812,461.0,15065.0,812.0,0.0,93.0,28.2,53.08,,,,,,,
,23668.162,26951.162,21877.801,22922.738,26561.368,1412.307,1410.0,18750.0,920.0,0.0,0.0,333.0,478.0,0.0,1044.937,0.0,0.0,-2.0,-5.199,0.0,-6.0,1512.052,1744.328,348.409,33.841,3638.63,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14570.103,461.0,15031.0,103.0,0.0,92.4,28.2,52.36,,,,,,,
,23372.738,26640.738,21811.201,22851.94,26294.182,1407.224,1432.0,18658.0,920.0,0.0,0.0,333.0,483.0,0.0,1040.739,0.0,0.0,-2.0,-4.799,0.0,-8.0,1407.474,1667.536,333.249,33.983,3442.242,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14772.687,461.0,15233.0,687.0,0.0,91.8,28.2,51.58,,,,,,,
,23105.566,26285.566,21584.935,22608.174,25991.44,1382.512,1447.0,18755.0,920.0,0.0,0.0,333.0,154.0,0.0,1023.239,0.0,0.0,-2.0,-5.065,0.0,-17.0,1450.791,1553.439,344.76,34.276,3383.266,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14277.22,461.0,14738.0,22.0,0.0,91.2,28.2,50.9,,,,,,,
,23230.445,26245.445,21847.801,22841.491,26034.306,1425.063,1442.0,18980.0,920.0,0.0,0.0,333.0,194.0,0.0,993.69,0.0,0.0,-2.0,-5.199,0.0,-14.0,1531.059,1293.35,333.647,34.759,3192.815,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14181.378,461.0,14642.0,378.0,0.0,90.8,28.2,50.58,,,,,,,
,23737.601,26569.601,22033.201,23071.462,26165.249,1396.651,1446.0,19084.0,920.0,0.0,0.0,333.0,272.0,0.0,1038.26,0.0,0.0,-2.0,-4.799,0.0,-15.0,1653.955,1037.816,368.539,33.477,3093.787,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4166.0,14349.121,461.0,14810.0,121.0,0.0,90.8,28.2,50.1,,,,,,,
,24356.544,26777.544,22913.602,23804.365,26306.209,1436.166,1435.0,19508.0,919.0,0.0,0.0,500.0,579.0,0.0,890.763,0.0,0.0,-2.0,-8.398,0.0,-17.0,1583.698,485.038,398.084,35.024,2501.844,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4131.0,14211.819,461.0,14672.0,819.0,0.0,90.8,28.2,49.34,,,,,,,
,25780.642,27598.642,24540.068,25322.222,27241.485,1465.469,1409.0,20300.0,919.0,0.0,0.0,595.0,1334.0,0.0,782.155,0.0,0.0,-2.0,-4.932,0.0,-10.0,1498.401,50.9,335.516,34.446,1919.263,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4066.0,14131.787,461.0,14592.0,787.0,0.0,90.6,28.2,47.98,,,,,,,
,26513.151,28119.151,24870.801,25930.239,27598.971,1433.173,1387.0,20458.0,919.0,0.0,0.0,603.0,1521.0,0.0,1059.438,0.0,0.0,-2.0,-5.199,0.0,-10.0,1317.171,0.0,319.499,32.062,1668.732,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4057.1,14053.341,461.0,14514.0,341.0,0.0,89.4,28.2,45.7,,,,,,,
,25268.711,26734.711,23663.201,24699.361,26018.825,1352.055,1407.0,19421.0,919.0,0.0,0.0,603.0,1330.0,0.0,1036.16,0.0,0.0,-2.0,-4.799,0.0,-10.0,996.732,0.0,289.682,33.05,1319.464,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3977.0,13946.151,461.0,14407.0,151.0,0.0,87.0,28.2,43.31,,,,,,,
,23817.257,25046.257,22515.935,23396.436,24417.331,1329.26,1389.0,18858.0,920.0,0.0,0.0,285.0,1083.0,0.0,880.501,0.0,0.0,-2.0,-5.065,0.0,-12.0,788.146,0.0,199.607,33.142,1020.895,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4499.667,13655.437,461.0,14116.0,437.0,0.0,85.4,28.2,40.68,,,,,,,
,22917.242,23814.242,21678.801,22517.806,23260.854,1339.4,1356.0,18955.0,920.0,0.0,0.0,243.0,258.0,0.0,839.004,0.0,0.0,-2.0,-5.199,0.0,-46.0,701.962,0.0,10.229,30.857,743.048,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4617.0,13688.936,461.0,14149.0,936.0,0.0,84.6,28.2,38.37,,,,,,,
,21974.969,22672.969,20817.935,21567.909,22191.771,1303.203,1384.0,18966.0,920.0,0.0,0.0,243.0,0.0,0.0,749.974,0.0,0.0,-2.0,-5.065,0.0,-688.0,594.097,0.0,0.0,29.765,623.862,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4617.0,13754.243,461.0,14215.0,243.0,0.0,84.6,28.2,37.65,,,,,,,
,21459.68,21982.68,20554.068,21137.686,21596.543,1404.6,1406.0,19229.0,920.0,0.0,0.0,243.0,0.0,0.0,583.618,0.0,0.0,-2.0,-4.932,0.0,-1237.0,428.836,0.0,0.0,30.021,458.857,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13746.326,461.0,14207.0,326.0,0.0,86.2,28.2,38.01,,,,,,,
,21021.902,21480.902,20279.295,20809.659,21145.139,1371.023,1386.0,19429.36,920.0,0.0,0.0,243.0,0.0,0.0,530.364,0.0,0.0,-2.0,-5.065,0.0,-1692.0,306.648,0.0,0.0,28.832,335.48,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13764.493,461.0,14225.0,493.0,0.0,87.8,28.2,39.32,,,,,,,
,20819.338,21279.338,20234.935,20672.546,20947.597,1443.595,1423.0,19474.0,920.0,0.0,0.0,243.0,0.0,0.0,437.612,0.0,0.0,-2.0,-5.065,0.0,-1818.0,246.205,0.0,0.0,28.846,275.051,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13756.293,461.0,14217.0,293.0,0.0,89.7,28.2,41.56,,,,,,,
,20800.221,21205.221,19910.801,20564.75,20855.296,1272.555,1339.0,19244.0,920.0,0.0,0.0,243.0,0.0,0.0,653.949,0.0,0.0,-2.0,-5.199,0.0,-1828.0,262.235,0.0,0.0,28.311,290.546,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13806.818,566.0,14372.0,818.0,0.0,91.5,28.2,43.77,,,,,,,
,20976.575,21383.575,20216.801,20810.568,21084.008,1248.7,1378.0,19428.0,920.0,0.0,0.0,243.0,0.0,0.0,593.767,0.0,0.0,-2.0,-5.199,0.0,-1745.0,244.961,0.0,0.0,28.479,273.44,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13770.734,587.0,14357.0,734.0,0.0,93.3,28.2,46.09,,,,,,,
,21207.515,21663.515,20967.935,20967.935,21273.147,1225.509,1366.0,19655.0,920.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-1209.0,286.925,0.0,0.0,18.287,305.212,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13745.246,575.517,14320.0,763.0,0.0,94.5,28.2,48.42,,,,,,,
,22202.448,22707.448,22204.128,22204.128,22598.888,1299.931,1404.0,20383.06,920.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-739.0,354.726,27.27,0.0,12.764,394.76,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13863.947,547.925,14411.0,872.0,0.0,95.1,28.2,50.79,,,,,,,
,23455.287,24430.287,23563.801,23563.801,24400.546,1223.17,1427.0,20807.0,920.0,0.0,0.0,448.0,39.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-70.0,345.693,470.53,0.604,19.918,836.745,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13805.414,548.89,14354.0,304.0,0.0,94.5,28.2,52.36,,,,,,,
,24210.775,25812.775,23967.935,23978.435,25556.317,1215.374,1431.0,20666.0,920.0,0.0,0.0,604.0,368.0,0.0,0.0,10.5,0.0,-2.0,-5.065,0.0,-14.0,310.709,1181.134,65.014,21.025,1577.882,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,13877.222,548.89,14426.0,112.0,0.0,94.5,28.2,52.57,,,,,,,
,23921.718,26161.718,23597.068,23608.035,25747.298,1186.716,1371.0,19973.0,920.0,0.0,0.0,552.0,802.0,0.0,0.0,10.967,0.0,-2.0,-4.932,0.0,-14.0,431.033,1456.679,230.163,21.388,2139.263,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4802.9,14124.267,548.89,14673.0,157.0,0.0,94.2,28.2,52.1,,,,,,,
,23363.728,26043.728,22781.801,22781.801,25395.423,1162.431,1338.0,19538.0,920.0,0.0,0.0,458.0,556.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-21.0,635.445,1647.142,305.624,25.411,2613.622,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4832.0,14784.774,569.59,15354.0,364.0,0.0,93.0,28.2,50.95,,,,,,,
,22962.98,25929.98,22351.201,22351.201,25173.461,1143.645,1324.0,19008.0,920.0,0.0,0.0,365.0,754.0,0.0,0.0,0.0,0.0,-2.0,-4.799,0.0,-13.0,820.024,1666.485,309.27,26.481,2822.26,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4832.0,15227.285,672.557,15899.0,841.0,0.0,92.7,28.2,50.04,,,,,,,
,22604.199,25769.199,21912.301,21912.301,25006.952,1191.095,1328.0,19058.5,920.0,0.0,0.0,333.0,304.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-24.0,1027.314,1748.575,292.493,26.269,3094.651,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4832.0,15364.191,708.39,16072.0,581.0,0.0,92.1,28.2,48.47,,,,,,,
,22097.029,25421.029,21543.068,21543.068,24647.744,1152.021,1327.0,18847.0,920.0,0.0,0.0,333.0,147.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-24.0,1282.262,1581.875,212.562,27.977,3104.676,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4832.0,15366.028,747.89,16113.0,918.0,0.0,91.8,28.2,47.59,,,,,,,
,22008.675,25327.675,21146.935,21146.935,24423.277,1137.261,1339.0,18583.0,920.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-21.0,1572.204,1495.931,180.405,27.802,3276.342,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4832.0,15549.199,767.057,16316.0,256.0,0.0,91.8,28.2,47.26,,,,,,,
,22320.848,25492.848,21588.068,21588.068,24582.52,1149.05,1368.0,18684.0,919.0,0.0,0.0,333.0,310.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-19.0,1624.92,1197.025,145.072,27.435,2994.452,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4832.0,15323.434,764.79,16088.0,224.0,0.0,91.8,28.2,47.32,,,,,,,
,23047.84,26131.84,22276.619,22276.619,25042.078,1288.419,1429.0,18886.0,919.0,0.0,0.0,333.0,275.0,0.0,0.0,0.0,460.818,-2.0,-5.199,0.0,-19.0,1732.458,762.294,243.184,27.523,2765.459,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4817.45,15416.169,776.89,16193.0,59.0,0.0,91.5,28.2,46.82,,,,,,,
,23761.787,26457.787,23254.01,23254.01,25639.056,1409.804,1438.0,19281.0,919.0,0.0,0.0,511.0,525.0,0.0,0.0,0.0,601.809,-2.0,-4.799,0.0,-15.0,1772.0,294.377,296.683,21.986,2385.046,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,15262.078,776.89,16038.0,968.0,0.0,90.8,28.2,46.71,,,,,,,
,25366.075,27541.075,24603.285,24715.785,26662.61,1530.337,1426.0,19350.66,919.0,0.0,0.0,600.0,1714.0,112.5,0.0,0.0,609.557,-2.0,-4.932,0.0,-9.0,1597.419,24.873,298.682,25.851,1946.825,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,15189.588,793.99,15983.0,578.0,0.0,90.0,28.2,45.98,,,,,,,
,26016.153,28038.153,24554.862,24712.362,26285.333,1233.628,1453.0,19058.0,918.0,0.0,0.0,603.0,1924.0,157.5,0.0,0.0,607.061,-2.0,-5.199,0.0,-1.0,1285.511,0.0,261.289,26.171,1572.971,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,15273.88,795.89,16069.0,77.0,0.0,87.8,28.2,43.19,,,,,,,
,24903.105,26800.105,23468.637,23468.637,24856.252,1208.653,1436.0,19190.0,918.0,0.0,0.0,287.0,1451.0,0.0,0.0,0.0,202.569,-2.0,-4.932,0.0,-9.0,1185.649,0.0,174.443,27.523,1387.615,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,15278.958,776.89,16055.0,848.0,0.0,84.6,28.2,40.21,,,,,,,
,23225.364,24928.364,22188.935,22188.935,23686.28,1493.25,1389.0,18840.0,918.0,0.0,0.0,243.0,820.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-14.0,1365.246,0.0,107.292,24.807,1497.345,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,15286.466,755.89,16042.0,356.0,0.0,82.6,28.2,37.95,,,,,,,
,22137.834,23514.834,21037.801,21037.801,22455.197,1472.832,1356.0,18832.0,919.0,0.0,0.0,243.0,81.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-386.0,1391.931,0.0,0.67,24.795,1417.396,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4735.0,15433.688,746.89,16180.0,578.0,0.0,81.4,28.2,36.38,,,,,,,
,20949.175,22186.175,20119.068,20119.068,21575.708,1413.295,1340.0,19054.0,919.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-1430.0,1433.224,0.0,0.0,23.416,1456.64,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4660.2,15489.685,730.69,16220.0,375.0,0.0,81.8,28.2,36.68,,,,,,,
,20306.033,21725.033,19463.068,19463.068,20928.803,1335.24,1359.0,18877.0,920.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-1929.0,1444.627,0.0,0.0,21.108,1465.735,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4529.0,15938.108,710.89,16648.0,998.0,0.0,83.8,28.2,38.49,,,,,,,
,20067.639,21512.639,19193.341,19193.341,20690.266,1306.094,1333.0,18901.54,920.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-2197.0,1475.877,0.0,0.0,21.048,1496.925,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4529.0,15777.958,656.473,16434.0,432.0,0.0,85.8,28.2,40.92,,,,,,,
,19950.349,21433.349,18868.801,18868.801,20498.37,1302.607,1338.0,18785.0,919.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-2409.0,1605.536,0.0,0.0,24.033,1629.569,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4529.0,15458.353,640.496,16098.0,849.0,0.0,88.2,28.2,43.77,,,,,,,
,20020.937,21538.937,18967.201,18967.201,20679.621,1327.183,1342.0,18741.0,919.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.799,0.0,-2271.0,1696.009,0.0,0.0,16.411,1712.42,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4529.0,15225.108,640.0,15865.0,108.0,0.0,90.6,28.2,46.93,,,,,,,
,20934.118,22481.118,19101.995,19101.995,20954.357,1383.004,1340.0,18917.06,920.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-2311.0,1832.89,0.0,0.0,19.472,1852.362,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4600.75,15287.742,631.017,15918.0,759.0,0.0,92.4,28.2,50.1,,,,,,,
,22353.727,24002.727,19382.801,19963.94,21945.513,1374.546,1348.0,18910.0,919.0,0.0,0.0,243.0,0.0,0.0,581.139,0.0,0.0,-2.0,-5.199,0.0,-2030.0,1961.31,0.0,0.0,20.263,1981.573,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5144.0,15007.522,563.0,15570.0,522.0,0.0,94.3,28.2,53.18,,,,,,,
,23694.554,25438.554,20150.935,21143.686,23091.72,1320.014,1384.0,18330.0,919.0,0.0,0.0,531.0,0.0,0.0,992.751,0.0,0.0,-2.0,-5.065,0.0,-1006.0,1914.922,15.201,0.0,17.911,1948.034,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5065.7,14999.377,563.0,15562.0,377.0,0.0,96.3,28.2,55.91,,,,,,,
,24512.038,26632.038,21314.068,22173.211,24263.434,1268.902,1420.0,18186.0,919.0,0.0,0.0,603.0,250.0,0.0,859.143,0.0,0.0,-2.0,-4.932,0.0,-57.0,1802.03,268.5,0.0,19.693,2090.223,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14914.725,563.0,15477.0,725.0,0.0,97.2,28.2,57.29,,,,,,,
,25200.104,28142.104,22403.801,23330.59,25884.165,1320.575,1433.0,18524.0,919.0,0.0,0.0,601.0,956.0,0.0,926.789,0.0,0.0,-2.0,-5.199,0.0,-22.0,1782.252,749.851,0.0,21.472,2553.575,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14701.158,539.35,15240.0,508.0,0.0,96.9,28.2,56.96,,,,,,,
,25055.042,28592.042,22324.068,22902.162,26037.289,1324.134,1414.0,18493.0,919.0,0.0,0.0,511.0,1010.0,0.0,578.094,0.0,0.0,-2.0,-4.932,0.0,-16.0,2092.658,946.651,75.539,20.279,3135.127,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14738.022,495.167,15233.0,188.0,0.0,95.7,28.2,55.37,,,,,,,
,24991.896,28782.896,22245.935,22865.874,26333.34,1341.457,1418.0,18284.0,919.0,0.0,0.0,423.0,1227.0,0.0,619.939,0.0,0.0,-2.0,-5.065,0.0,-18.0,2172.935,1110.155,159.069,25.307,3467.466,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14769.568,498.0,15267.0,568.0,0.0,94.2,28.2,53.79,,,,,,,
,24810.298,28526.298,22687.935,22687.935,26238.87,1404.037,1403.0,18657.0,919.0,0.0,0.0,333.0,1396.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-13.0,2149.273,1197.752,177.732,26.178,3550.935,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14913.435,498.0,15411.0,435.0,0.0,92.4,28.2,52.16,,,,,,,
,24704.154,28515.154,22163.068,22163.068,26027.021,1398.519,1392.0,18589.0,920.0,0.0,0.0,333.0,957.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-21.0,2242.803,1349.822,245.236,26.092,3863.953,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14715.19,498.0,15213.0,19.0,0.0,90.6,28.2,49.93,,,,,,,
,24558.838,28428.838,22001.935,22001.935,26079.243,1388.961,1396.0,18574.0,919.0,0.0,0.0,332.0,810.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-22.0,2447.959,1362.685,239.375,27.289,4077.308,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14699.662,498.0,15197.0,662.0,0.0,89.4,28.2,48.47,,,,,,,
,24558.799,28360.799,21907.068,21907.068,26007.898,1381.339,1397.0,18688.0,919.0,0.0,0.0,333.0,597.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-20.0,2596.659,1226.028,250.803,27.34,4100.83,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,14789.031,498.0,15287.0,31.0,0.0,88.6,28.2,46.98,,,,,,,
,25002.782,28551.782,22510.935,22510.935,26323.303,1394.521,1397.0,18851.0,919.0,0.0,0.0,333.0,1034.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-16.0,2452.274,1081.977,247.303,30.814,3812.368,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15119.497,793.083,15912.0,58.0,0.0,88.6,28.2,45.25,,,,,,,
,25549.154,28742.154,23183.83,23183.83,26703.317,1389.107,1419.0,18872.0,919.0,0.0,0.0,333.0,1568.0,0.0,0.0,0.0,92.762,-2.0,-4.932,0.0,-13.0,2174.847,971.614,339.101,33.925,3519.487,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15222.986,815.85,16038.0,836.0,0.0,88.2,28.2,42.84,,,,,,,
,26190.569,28805.569,23912.475,23912.475,27078.823,1375.31,1432.0,18805.0,919.0,0.0,0.0,506.0,1467.0,0.0,0.0,0.0,799.54,-2.0,-5.065,0.0,-9.0,2235.308,514.748,382.08,34.212,3166.348,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15141.149,805.0,15946.0,149.0,0.0,86.2,28.2,40.09,,,,,,,
,27647.104,29882.104,24611.675,24992.675,27518.424,1408.053,1410.0,18869.0,919.0,0.0,0.0,596.0,1919.0,0.0,0.0,381.0,910.74,-2.0,-5.065,0.0,-5.0,2144.87,54.937,291.513,34.429,2525.749,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15232.174,805.0,16037.0,174.0,0.0,84.2,28.2,37.83,,,,,,,
,27997.455,30001.455,24472.64,24968.973,26959.921,1425.476,1384.0,18875.0,922.0,0.0,0.0,574.0,1813.0,0.0,0.0,496.333,919.572,-2.0,-4.932,0.0,-8.0,1805.522,0.0,151.091,34.335,1990.948,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15191.837,805.0,15996.0,837.0,0.0,81.0,28.2,34.85,,,,,,,
,25872.905,27627.905,23092.62,23270.12,25073.882,1359.099,1435.0,18780.0,923.0,0.0,0.0,243.0,814.0,0.0,0.0,177.5,922.819,-2.0,-5.199,0.0,-18.0,1664.923,0.0,104.333,34.506,1803.762,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15410.662,771.967,16182.0,628.0,0.0,79.0,28.2,31.82,,,,,,,
,24304.469,25847.469,21856.529,22029.529,23664.947,1373.188,1389.0,18801.0,923.0,0.0,0.0,243.0,0.0,0.0,0.0,173.0,858.594,-2.0,-5.065,0.0,-351.0,1505.074,0.0,97.083,33.261,1635.418,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15622.623,719.0,16341.0,623.0,0.0,78.2,28.2,30.25,,,,,,,
,22853.368,24090.368,20763.701,20936.701,22414.795,1336.393,1347.0,18852.0,924.0,0.0,0.0,243.0,0.0,0.0,0.0,173.0,192.5,-2.0,-4.799,0.0,-788.0,1444.344,0.0,9.006,24.744,1478.094,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5057.0,15708.406,636.583,16344.0,99.0,0.0,78.6,28.2,30.31,,,,,,,
,21859.026,23002.026,19989.801,20108.018,21437.679,1323.513,1333.0,18891.0,923.0,0.0,0.0,243.0,0.0,0.0,0.0,118.217,0.0,-2.0,-5.199,0.0,-1393.0,1298.57,0.0,0.0,31.091,1329.661,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5009.0,15715.44,612.0,16327.0,44.0,0.0,79.8,28.2,31.19,,,,,,,
